id,cannon_teff,cannon_logg,cannon_m_h,cannon_alpha_m,cannon_teff_err,cannon_logg_err,cannon_m_h_err,cannon_alpha_m_err,cannon_red_chisq,ra,dec,snrg,codeindex,Ba_only_candidate,Sr_only_candidate,Ba_Sr_candidate,BA_FE_4554,BA_FE_4554_err,BA_FE_4554_kernel,BA_FE_4554_kernel_err,BA_FE_4934,BA_FE_4934_err,BA_FE_4934_kernel,BA_FE_4934_kernel_err,SR_FE_4077,SR_FE_4077_err,SR_FE_4077_kernel,SR_FE_4077_kernel_err,SR_FE_4215,SR_FE_4215_err,SR_FE_4215_kernel,SR_FE_4215_kernel_err
spec-56570-EG225232N033308V01_sp15-157.fits,4789.62272367,2.37640805514,-0.226184937196,0.118291160193,7.65905412069,0.0202550337636,0.0100837171705,0.00623388479887,1.3079195506390133,342.644333,4.860949,129.33999633789062,252931,false,true,false,-0.1622247459078877,0.0,33.89472424217819,22.13513909889753,-0.06475523491414265,0.0,-30.3505459193668,23.136099594498546,0.7856246380528158,0.03482602666327611,26.91455413545708,18.76188663190702,0.6330674128963104,0.25234900495987217,8.949726907594684,2.5374825245289866E-9
spec-56570-VB036N25V2_sp05-243.fits,5338.41512155,3.6456964594,0.0292432597595,0.121380704909,22.1499724998,0.042628716225,0.0232960981253,0.0133367863388,0.7035704206561462,35.685374,24.271797,48.29999923706055,256653,false,true,false,0.12232819093877853,0.6765098104878964,37.47467826080699,83.24521149548413,-0.19281289795901776,0.0,-55.8065421030865,92.02942715859106,0.7717915353196009,0.07484116102049339,-2.301562438796245,40.717460859904484,0.8203245391750383,0.08842263577119068,-12.68774986190256,36.2745666972133
spec-56571-HD231426N434153V01_sp05-055.fits,3815.88500224,0.132741625924,-0.505526013051,0.150725745191,7.04675762796,0.0201748056806,0.0144705988104,0.00724917178252,1.350057455369318,348.131844,43.071281,46.66999816894531,258395,false,true,false,-0.03653552364957962,0.0,-14.197880200610626,45.524717009481144,-0.06465720504543104,0.0,-55.80652623460142,34.093879625453454,0.9779565455431267,0.23284299045898832,-10.022689741236281,58.817741024561705,0.9823851536356506,0.2117564150013947,-53.470649418589495,49.367571656269
spec-56571-HD231426N434153V01_sp14-249.fits,5109.74138154,3.50833216322,-0.163416309217,0.0624010792995,30.2650262321,0.0529349718831,0.0322932842995,0.014412676712,0.5674737534293707,345.635481,44.039054,31.90999984741211,258854,false,true,false,-0.2181308151172272,0.0,45.13978973164918,158.09779298985887,0.0856105677554858,0.8730348076763158,9.342464384208313,97.36761167468794,0.9701735620581292,0.16263219012388425,20.70762277607433,43.86288972681376,1.0182849309353772,0.04165347926916301,8.949408298803666,34.15383023158336
spec-56571-VB047N21V1_sp03-150.fits,4910.49549448,2.94249074917,-0.161480713928,0.0912889783805,20.5171253507,0.0463383374277,0.0236430155503,0.0123490264235,0.5092952121440443,46.933943,22.130986,48.47999954223633,260199,false,true,false,0.4394012006204143,0.6158418316817679,38.99385118948087,43.10258302397279,0.043022895693630187,0.7455186732965529,-13.833307125974713,59.15688115161815,0.843924432385737,0.06292595662623324,23.340196337194886,25.796509693769618,0.7767001126250429,0.07540358983123678,8.949724212315964,37.131026722668885
spec-56571-VB047N21V1_sp07-127.fits,5189.37410786,3.61254267679,-0.120808630688,0.0461063416591,16.8258913539,0.0274582887005,0.0180664425738,0.00733994378305,0.6792287959112343,49.802167,20.540553,82.19000244140625,260274,false,true,false,0.5891086901701735,0.23761752521887544,6.652249131823705,27.96806280684224,0.22188852820408175,0.4255191570118433,-31.271016954791687,48.0536827354041,0.7796872979874012,0.037212514670598267,22.197381021199547,21.32476979420491,0.7510436334473306,0.0477998387395769,8.94972372430359,28.940657718311673
spec-56573-HD220057N215153V_sp15-246.fits,5319.5262833,3.64674202417,-0.0179992961434,0.144618107064,25.9466603203,0.0491773890925,0.027433029206,0.0163074377488,0.47155266032805115,329.647204,22.677047,41.439998626708984,262067,false,true,false,-0.0706736506137344,0.0,45.139832471328326,114.64371236353483,0.4577944705759809,0.44843779207394585,5.175335332350274,55.095746159940845,0.9161182359894458,0.0774634669020342,-41.21002351611552,24.42846712662769,0.7986747099977857,0.09062278753277918,8.94972539120173,40.54817105378139
spec-56573-KP185031N425443V01_sp12-148.fits,4307.2272418,1.82216345202,-0.308688668005,0.199072897391,7.77223139868,0.0217959565992,0.0120999445166,0.00745248104032,0.8735744397330304,283.400592,44.664214,78.55000305175781,262567,false,true,false,-0.1365221279281616,0.0,45.13983394731705,28.06948643880646,-0.09500059923169457,0.0,-55.80653309288024,27.215756526255657,0.7598822679180276,0.05003041169593391,26.841157958158814,30.579254152781704,0.7407650395592192,0.33804582413452905,-51.18748198509183,33.88327557812471
spec-56576-EG002045N263049B01_sp12-140.fits,4869.26268144,3.07902407281,-0.447116544928,0.222243304758,38.2757737082,0.0729275240582,0.0434279859405,0.0200237606109,0.5626196914658523,6.086952,28.260901,31.3700008392334,262896,false,true,false,0.8365374118443472,0.18867459082426055,45.139835367023956,44.84926388580672,-0.025810419357280928,0.0,9.342421421916308,108.08307225765915,0.8854098927980054,0.12026916335728098,-62.04496730016863,41.71172921441883,0.9701990255010167,0.13520775401182036,-7.4646474858486,33.23979058964816
spec-56576-GAC094N30B1_sp02-032.fits,4946.81080599,3.02359916366,-0.152952247202,0.0434252014169,24.7487659259,0.0519755535281,0.0282227588322,0.0110698969452,0.33033306105544613,92.360158,28.656505,30.489999771118164,264111,false,true,false,-0.0059494434610574826,0.0,-14.197883879799457,110.1032181760288,-0.20351650467340626,0.0,-0.4982898353616993,80.29988766885864,0.7614969803691329,0.13271233483965422,-28.79482330021124,75.74247538923034,-0.13016836236255197,0.0,-53.47065000522218,112.56282408471321
spec-56580-HD022250N412346V01_sp08-155.fits,5247.31543119,3.50575937512,-0.200929481041,0.0820178282762,22.5517077314,0.0396984380114,0.0247431125725,0.0116148784055,0.3786507345173853,36.150814,40.73014,58.779998779296875,265681,false,true,false,0.7643456148947719,0.0994286986983554,45.13983466773333,29.910191466176855,0.2770437332980813,0.3253447342304435,-18.73210818650792,56.88706342608076,1.0115671976216212,0.015515412533332692,-3.0413107976763274,12.87399884875814,0.883287022562789,0.06933117826843457,8.949722456449265,22.8436330605074
spec-56580-HD022250N412346V01_sp13-073.fits,4952.6479803,2.73392587456,-0.0330808071843,0.0407000443433,9.96691324293,0.0249787510285,0.0117561282246,0.00552354418679,1.4708339002662967,38.920394,41.572241,105.0,265868,false,true,false,-0.2049029824812753,0.0,45.13983128339053,27.552383496634683,-0.18400448753826476,0.0,2.643321037725532,23.79701500740925,0.5992271797767117,0.18759555002104036,26.91455823067299,31.060807211971913,0.7614345317039637,0.0469358694882945,8.949724265257737,26.499653707191488
spec-56580-HD225826N351656V01_sp05-039.fits,4735.31954717,3.22662749047,0.331114258867,0.0311761075584,19.557638011,0.0412523627131,0.0226131064559,0.0102235443473,0.3361756431253482,344.347955,34.225503,37.650001525878906,266653,false,true,false,-0.07035300737725816,0.0,45.139824746209534,66.7063370761029,-0.10457271322771505,0.0,8.44263685876359,59.776208210385555,0.6789905799995625,0.34933751840534666,-62.04502846895479,63.35430306823919,0.5506702233232235,0.446809269560109,-53.47064681638782,75.21538109033932
spec-56580-VB011N44V1_sp01-196.fits,4796.46618343,2.62571166619,-0.70285998382,0.206351240077,24.6940552736,0.0501877694835,0.0309560281075,0.0166843906789,0.5142114441037079,12.440378,42.600292,57.25,267103,false,true,false,-0.12093560854276403,0.0,-14.197861824742843,74.36706379474424,-0.001677540600023647,0.0,-55.80654987496068,71.30417290119306,1.0204443810245867,0.017838515414394587,-5.783035280617764,14.749887801689326,0.974837203255768,0.08914363990393911,-3.8083262791414207,20.84151861563811
spec-56581-VB013N21V1_sp12-025.fits,4958.41013254,3.32095831821,-0.145724078607,0.0765625414489,28.7422032467,0.0548940804239,0.0318136278494,0.0151723893074,0.30885842183962264,14.521625,22.879902,40.900001525878906,268817,false,true,false,0.4353100639031651,0.5554300847938771,45.13983678057675,1.6844373617674102E-8,-0.11271025303181403,0.0,-7.331837014703252,84.50267852538899,0.8972294848123283,0.07097251946080231,20.984805090428846,24.40477051168548,0.7156992812832578,0.46430540067195913,8.949726141870492,51.67279674207766
spec-56581-VB031N50V1_sp12-134.fits,4621.17678175,2.41908240204,0.0761944699942,0.0193410958546,9.43006892194,0.0251240022019,0.0125254458742,0.00601957081483,0.7112891240967562,32.4701,52.415287,76.7699966430664,269544,false,true,false,-0.11662904949992914,0.0,8.449602578189465,28.740314724098194,-0.06320414851143011,0.0,-8.945869801433942,27.404356092132982,0.7892225287336914,0.04727197685079529,-19.99995113515576,25.173355697581748,0.802101219175337,0.055055615927190625,1.0129333065656458,25.79103677796065
spec-56582-GAC094N35V1_sp08-038.fits,4481.43300649,2.00199309651,-0.0411269431782,0.0555961979868,8.70913451174,0.0248120635274,0.0127647132408,0.00629472317649,1.0760019318728717,95.405998,35.055286,74.11000061035156,270227,false,true,false,-0.05632491190507635,0.0,45.1397819699695,29.23319656560755,-0.042480686865644435,0.0,9.342469333220627,24.767126890883564,0.7322573338683545,0.3114654907643756,-62.045040651103015,44.37248569559219,-0.10714128369646969,0.0,-53.47065003137838,56.166319998138945
spec-56582-GAC094N35V1_sp12-064.fits,5027.52079781,3.4802763351,0.0098513140719,0.0488291618618,26.4915256717,0.0488111442832,0.0286912025598,0.0119907742007,0.3250338634832402,95.574912,36.935076,40.970001220703125,270486,false,true,false,-0.23427987412572976,0.0,45.13982267340213,82.94932621788801,-0.012707108247716203,0.0,-55.80654479634796,87.26596836686086,0.8192621037689719,0.07257576169135187,-22.31335851606984,33.7568485746677,0.7556516063702784,0.08237957933486947,8.949726183288409,46.65260939453104
spec-56582-GAC094N35V1_sp12-139.fits,4910.29459547,2.82226719026,-0.315850646531,0.0856490791835,22.4053454224,0.0484869492542,0.0264020329036,0.0108705382611,0.47688590557924265,95.068823,36.860784,49.650001525878906,270509,false,true,false,-0.15593429770369344,0.0,45.13983591800036,65.28385947014895,-0.031394857034373114,0.0,-29.9147740559865,62.92152545078703,-0.05601186353130089,0.0,-62.045046464434016,82.47158156364203,0.862967912685556,0.09260882968982785,0.6029504505670211,31.025840926306536
spec-56582-GAC094N35V1_sp14-175.fits,4648.31048802,2.34875481514,0.0721476283932,-0.0113697711282,9.52630235044,0.0262812048356,0.0128227342227,0.00553226015418,0.5249553119837033,92.428351,35.655913,71.7300033569336,270638,false,true,false,-0.18308979066668388,0.0,-2.040868580128621,33.02625305495696,-0.10260120802493808,0.0,9.342467592786303,27.340197482154032,0.7814132274901543,0.06227286294060251,-10.452022604665267,32.813557126928806,0.6324132999964702,0.35101821957600726,-53.470646514787774,42.44147779210367
spec-56582-VB012N41V1_sp12-183.fits,4802.01408415,2.14570233889,-0.700597951174,0.16547143293,8.09081451865,0.020424425305,0.0114731173531,0.00671590689214,1.7363721104311542,14.451911,42.959232,168.30999755859375,271130,false,true,false,0.38811937226184906,0.2062010203048829,41.01293912637616,16.43278806277747,-0.14150875708966976,0.0,-24.27791859410101,24.20283084575377,0.9175032669232343,0.03713524307922739,-8.564969617847769,11.359347918558797,0.8720364432222648,0.05033935640626119,8.949712634823031,17.073712694026426
spec-56582-VB012N41V1_sp15-222.fits,4293.27063885,1.94888258381,-0.155797654157,0.0780451029842,17.1071713147,0.0452955347381,0.0259294246807,0.0133283367732,0.42632848834701387,11.747645,42.455975,32.459999084472656,271208,false,true,false,-0.16648108188360167,0.0,45.13982903114901,63.699920079996886,-0.1421415718022873,0.0,7.702995144024988,51.405228702704015,0.910306053636347,0.12669151970220122,14.519261196184647,42.86049139721381,0.7857619844210526,0.13386872113682674,8.94971880266385,64.5450158997872
spec-56582-VB012N41V1_sp16-081.fits,4325.28841436,1.79565496193,-0.0372077024467,0.0525893379106,8.38633456349,0.0240422815958,0.0130075606441,0.00687996774969,0.7464027266197184,10.362626,42.401028,75.66999816894531,271223,false,true,false,-0.057048297684236,0.0,45.13983617015213,27.047993355254413,-0.012421137968129548,0.0,-14.123637139710299,26.03708886665952,0.7987308068484146,0.05317703905635353,-16.588705511308202,27.108215258137932,0.7648373829371546,0.060910127253971075,8.949725786319009,33.29224465698693
spec-56582-VB012N41V2_sp02-181.fits,4949.03292991,2.99640839658,-0.252157645044,0.0888077971488,22.5857061731,0.048759104329,0.0263021185218,0.0133797431454,0.35728327069003896,10.134662,39.925838,48.38999938964844,271275,false,true,false,-0.10072080005862977,0.0,18.99132672425551,68.61016721522579,-0.020925382567904466,0.0,-55.80655152228086,69.8456541596036,0.7750098115738802,0.05842730709971955,-43.520974064656194,32.03071907950015,0.8053977173937275,0.07946096831168527,-15.858304340092303,33.8982836115931
spec-56582-VB043N31V1_sp02-146.fits,4669.23572368,2.37908861567,0.0825819102294,0.0412157343773,14.2140308955,0.0387012304229,0.0187128926945,0.00919008284213,0.5749946431640626,41.849063,29.943756,42.310001373291016,271670,false,true,false,-0.03861068258899773,0.0,45.13983537102135,51.41630791585986,-9.756580197342046E-4,0.0,-13.525451618311152,44.55367727831376,0.8418688715656358,0.08335504612992925,-6.135918795092025,35.06415376475484,0.8526740859611646,0.09657571314074842,-45.445154946536526,35.979042399179036
spec-56582-VB043N31V2_sp07-179.fits,4793.46091807,2.40871563412,0.00832626432176,0.0808677457764,9.83565961688,0.0263281481785,0.0126150313482,0.00704142719969,0.8500830218780985,44.936228,30.49715,84.91999816894531,272249,false,true,false,-0.07549695107439056,0.0,42.945404822345104,28.86635613125641,-0.08806026050903681,0.0,-32.51589794136696,28.9467651834439,0.8139805581766483,0.040672515526860034,26.914552283192272,19.290515843443924,0.7917548525286789,0.051023547633008585,8.94972526067828,24.937579234719525
spec-56583-GAC093N22V1_sp02-085.fits,4966.48004224,3.15957314641,0.120690542312,0.075584271563,8.25606463644,0.0183752722347,0.00914426175807,0.0051322330179,1.2006252615425237,91.269778,21.256834,139.7100067138672,272553,false,true,false,-0.10574224381865113,0.0,-3.037798782297757,23.175427123682613,-0.1472605121881648,0.0,6.088818945682164,22.403964930697757,0.8071216000695073,0.026156136345814783,-10.333833294747723,12.586095055191027,0.7591368579860135,0.0353947794021476,-30.29037631295022,20.765015093930568
spec-56583-GAC093N22V1_sp05-029.fits,4950.05414817,2.3464378204,-0.585016301941,0.238550072082,20.8449291873,0.0498920003159,0.026582776298,0.0093495822753,0.6575917853325689,92.590602,21.941796,45.630001068115234,272614,false,true,false,-0.19519446781147887,0.0,45.139837023496526,6.653078946384539E-7,-0.1589605854579187,0.0,-33.056412367581366,61.544235144666125,-0.026838224673191857,0.0,-62.045048154107825,1.6316237849269877E-7,0.8637576970304032,0.1563279520601499,8.450409268872917,45.01850590145721
spec-56583-GAC093N22V1_sp07-250.fits,4654.48010836,2.40461437611,-0.0518872508963,0.0594375856087,8.9749580801,0.0242395844911,0.0120265891681,0.00648276231309,0.9078666024466572,94.353252,20.965836,79.91999816894531,272674,false,true,false,-0.09754496181914724,0.0,45.1398322152272,30.51241617197051,-0.007370870851431344,0.0,-20.91823948629736,27.752870669820357,0.8535122892174722,0.052622445283702295,-18.027952192625783,20.603615520734063,0.9034982713203392,0.05915271245552152,8.949709809713259,19.217151099972266
spec-56583-HD024231N470147V01_sp05-085.fits,4627.38252504,2.14857275407,-0.187350295348,0.122490779571,13.1241237542,0.0364104372389,0.0182019531971,0.0103285678656,0.9121248095277383,40.353453,45.7429,58.099998474121094,273451,false,true,false,-0.12404060077887741,0.0,-14.19789076735703,40.59637421019663,-0.1401451841049042,0.0,-37.16600386932399,36.74709817886216,0.8732914294275874,0.07373006816275869,-62.045047303458645,27.116785993771927,0.9220655829289702,0.08534975759662455,-53.47065087360535,3.004342336207583E-8
spec-56583-VB066N34V1_sp08-117.fits,4719.85577766,2.61092131381,0.152462256152,0.0383109629304,15.1922413845,0.0388699149304,0.0190214503603,0.00882299807806,0.5913939774614738,67.17536,33.206734,44.4900016784668,274341,false,true,false,-0.10415754421064091,0.0,31.334979696759913,54.40298717871966,0.6422281402957513,0.6479290488549531,-24.983000506795022,34.067314911651415,0.9963195634017026,0.09912935631906525,-17.944697802147466,25.451834186657923,0.9960181675431363,0.10636315290514284,0.1925789708305661,26.351144148266652
spec-56583-VB066N34V2_sp05-226.fits,4746.69462241,2.13333625564,0.0276248563572,0.12534138468,14.4315035845,0.0416752712039,0.0196938743239,0.00990499775803,0.7372008912401574,65.31619,33.085567,36.27000045776367,274601,false,true,false,0.5423826177242383,0.7679243643947502,45.139836834106426,2.0011597990333926E-8,-0.031593490758565046,0.0,9.342451724236833,46.275516245702605,0.9918154459099279,0.14964902692578197,26.91455486578007,38.590723986827506,0.8856897395930313,0.16471971840739838,8.94971921774977,51.98096408277138
spec-56583-VB066N34V2_sp08-179.fits,5034.08524734,2.94625338326,-0.0018991278673,0.0444263801449,19.412403343,0.0461414112822,0.0217838351123,0.00947078149132,0.3820241102641824,66.721092,32.891626,44.099998474121094,274666,false,true,false,-0.04253840842142281,0.0,45.13983350597971,64.50599098391834,0.4819954185101952,0.6988541767741544,-35.07134571628755,40.560741293634415,0.8229779512088485,0.08341590530477126,26.91455834950965,36.76215630580248,0.8855727768080905,0.10109605807538616,8.94971118113725,32.523303227526476
spec-56587-HD214329N193807V_sp07-164.fits,4908.92062346,3.35327444433,0.280351642262,0.0857738610051,14.892494339,0.0312459129489,0.0161057665812,0.00858958359456,0.5596325385990474,326.732335,17.65571,58.349998474121094,275104,false,true,false,-0.10349074047457887,0.0,45.13983601910458,47.888204471056845,-0.10090206203059444,0.0,-9.45164587330449,44.41004201632625,0.8448974359635166,0.05383502755846723,1.5131932716503143,22.286795707261682,0.7946322366328409,0.05599583890392466,-4.790453515716211,27.46725965684808
spec-56587-VB021N44V1_sp02-011.fits,4830.17818283,3.17882125731,0.219388998267,0.0365864070628,18.0506038433,0.039277299169,0.0203126753373,0.00959192415094,0.8449533893679457,20.22195,42.872437,43.65999984741211,275299,false,true,false,-0.10728250173788748,0.0,2.7862320264047766,59.208226256120334,-0.1036375378936848,0.0,-55.806549391664795,57.317309911353526,0.9208296198980341,0.06808992931599119,4.286888423583901,21.297220419933755,0.8185214541591584,0.07304821049442949,8.94971980223192,31.964714412425565
spec-56587-VB021N44V3_sp03-244.fits,4560.98441362,2.36612850179,0.13210841022,0.0896238893115,5.79708816634,0.0154209523053,0.00779999713967,0.00486106538731,2.4082811810321294,19.755186,44.113167,131.6699981689453,275864,false,true,false,-0.13529844950407016,0.0,45.139805987309074,18.70176167690206,-0.008904469406194548,0.0,-55.80654742921552,19.6006512429259,0.8107265499904505,0.030126218542521215,-6.200669149948026,14.905480005248922,0.7791044831086751,0.03403184630269901,5.6821151616019066,19.65863449794022
spec-56587-VB021N44V3_sp08-105.fits,4778.79029914,3.28233534945,0.158466358816,0.101916620972,26.1977561797,0.0544802480407,0.0291597984515,0.0153972864593,0.3250840362555928,22.671969,43.835392,31.299999237060547,275924,false,true,false,-0.23682553489437275,0.0,45.13982975058536,88.41306311261829,0.398194163604788,0.8817621701942295,-20.89995738129792,57.666574037137686,1.0101844516617826,0.030629055980178944,23.025949612351848,25.833687816092265,0.9533668922397942,0.10905589697182799,8.949718987968204,30.586428970696538
spec-56589-GAC078N51V2_sp12-188.fits,3875.48732962,0.674343580038,-0.194194419864,-0.0450419139618,6.22162918691,0.0182044263894,0.0116722823784,0.00471220287813,2.132176696106475,80.909923,53.376484,58.13999938964844,276659,false,true,false,0.8421033388481187,0.0672841355633261,41.069987424226305,18.767016735092138,-0.025521867418147354,0.0,-36.42299992931307,29.505056166216914,1.0203567579957846,0.03004764570926959,-4.335882880642707,23.8519584990642,0.9999999991648356,0.026754446620135982,-24.732953151945484,23.267347694713578
spec-56589-GAC078N51V3_sp14-239.fits,4723.28825189,2.04261778915,-0.169673910985,0.0741336353514,16.7705153105,0.0497780443416,0.0241930093594,0.0115247671241,1.2351151136182021,74.765695,51.944375,33.689998626708984,276841,false,true,false,0.39809439624645043,1.7641199161674022,45.13982656144449,57.98547487909655,0.6203596230231723,0.969866958629527,9.34246515046937,39.945491708717505,0.8932911683827004,0.1648857601652045,26.914540972997475,55.00589681330878,0.9275064533451003,0.1853148459764691,8.949717898266929,50.34898938732674
spec-56589-GAC096N56V1_sp04-116.fits,4770.47760292,2.08399005371,-0.306234113799,0.0853392053626,9.92300231914,0.0280076158986,0.0141184430939,0.00719312529311,1.428098735411666,97.239282,56.077934,83.33999633789062,276983,false,true,false,0.3990978188411386,0.625729274178148,27.82010193437486,25.326078505377534,-0.0393290111380003,0.0,9.342439918175296,25.815094207728215,0.7265614054199636,0.2936408878480012,-4.302803311517724,32.6609787511714,0.7983302607777121,0.07105843190404133,-42.95662963989267,27.686963383202876
spec-56589-GAC096N56V1_sp08-089.fits,4754.58461571,2.51650238322,-0.00395712975431,0.0588351487706,15.0025089863,0.0395915213722,0.0189842147436,0.00967709476982,0.4121318644069216,99.043849,56.043452,50.599998474121094,277095,false,true,false,-0.02184635882976299,0.0,45.139834735681916,47.29548426855649,-0.029566005627762515,0.0,-55.806548831366996,43.68128714702254,0.6891044641684128,0.3354652582691926,-19.608260958399526,48.199157915987115,0.791257015457369,0.08480539374590353,8.949710019050604,39.574347198772344
spec-56589-GAC096N56V1_sp09-040.fits,4854.50242956,2.66987675857,0.0320815151489,0.0443292265657,21.8252273261,0.0566707168768,0.026297740395,0.0122573221292,0.48361038692051145,97.913336,56.995213,31.690000534057617,277131,false,true,false,0.22536204308714158,1.55905714183639,25.300523728200186,70.77307801804326,-0.09764100037051204,0.0,-55.80653691726249,68.05545953919055,0.8502882566256409,0.10716213568141808,-6.297755715190509,43.26443794768529,0.9167359671961122,0.13168899394228079,-33.09292088156018,37.581889376781554
spec-56589-GAC096N56V1_sp12-025.fits,4318.58825222,2.10479407534,0.237449534213,0.0574746777901,8.85788381074,0.0238824786785,0.012955693761,0.0069730510219,0.6323205671650212,98.927452,57.838854,61.84000015258789,277193,false,true,false,-0.1429647385843966,0.0,45.13983466068351,33.06857179128426,-0.08303447006324827,0.0,-55.80654123454654,30.134454423983577,0.7735672450434855,0.06533466331471506,-28.019146603866968,38.57105653494342,0.8243685255244889,0.06899488748307502,-28.39407775732872,29.482592345043425
spec-56590-GAC066N53V2_sp09-182.fits,4666.75130951,2.54482601797,0.256003451459,0.0487515865767,10.6310693226,0.0270805650472,0.0136636648222,0.00600808169158,0.7255397325873926,67.796086,54.072662,48.25,278388,false,true,false,-0.228366023415395,0.0,27.311281256130183,47.89327195721972,-0.11547984638569764,0.0,-18.20623157365795,38.07174566642325,0.7870381712446705,0.10498593072546439,26.91455280055367,55.53619702372578,0.7963990914616255,0.1030095937789013,-53.470640752119536,47.097695866252046
spec-56590-GAC099N59V1_sp15-207.fits,5091.42751144,3.28698607742,-0.436521756751,0.109206993751,13.7158346854,0.0233605765302,0.0151567786225,0.00777746547112,1.0168772090591174,98.09526,60.848332,132.27999877929688,279127,false,true,false,0.9068265520459365,0.05681664423340113,3.8025814800599003,10.727509183270406,0.8026207678212138,0.08278909825811977,1.5975056682178852,14.661758728999418,0.8883242449344726,0.032901334795876036,1.9482640365686879,11.767841153796937,0.5051658678829287,0.24852148003797783,8.949725768492728,32.350089705729175
spec-56590-GAC099N59V2_sp04-052.fits,4247.74779721,1.78154260457,-0.0110723926219,0.0755109133656,7.9184517175,0.0216843737282,0.0123269557007,0.00650172236877,0.9946229358993015,99.915437,59.91266,58.63999938964844,279267,false,true,false,0.02506040449779302,2.6598718528816154,30.31208637930339,35.306427798201234,-0.009452313490438291,0.0,-25.446892719255043,30.4915109443982,0.9828043059784742,0.08930717603077226,-41.74743028342044,24.2870416109214,0.9512530899249514,0.08835701830652952,-40.85698324822337,24.58404993351892
spec-56591-GAC118S05V1_sp06-034.fits,4575.9167779,2.33675590751,0.0838432217328,-0.0166455472511,15.0879584404,0.0403115810238,0.0203781791955,0.00864845432328,0.3117661916120907,119.83331,-5.5316662,45.90999984741211,280539,false,true,false,-0.07154496515130548,0.0,45.13983575403614,46.570013959113986,-0.016751896590627202,0.0,-36.42446410919713,45.16314510627638,0.7917670478605076,0.07346390718303035,-52.92193598509835,37.866091849180826,0.671876410534104,0.4105322662569249,8.949709442987938,51.72453608282805
spec-56591-GAC118S05V1_sp07-228.fits,4932.1902301,2.72795740202,0.172445804086,0.0286808197635,6.57629703542,0.0167232598787,0.00764572681522,0.00387253312941,2.0265049031426967,119.23256,-7.4770114,174.72000122070312,280632,false,true,false,-0.1439971924776377,0.0,-3.26974419438402,16.303762768949582,-0.04090081502812032,0.0,-42.49517839075713,20.028525009269494,0.8373753156331464,0.02431270044488224,2.948958802939244,10.703787449364226,0.7683596184044247,0.03049212770806452,8.949702253157419,19.104083986693954
spec-56591-HD224811N372500V01_sp03-220.fits,4810.71146703,2.93083306753,-0.698198972626,0.20365501539,13.6667640174,0.0225408986808,0.016321228931,0.00783992544397,2.324447364302654,340.924766,37.725211,155.32000732421875,281515,false,true,false,0.6640246004606618,0.18967814649779688,-0.12206066112801735,15.550726547323372,0.1983029946035096,0.27536578318067845,-10.891201658388503,28.987244000898514,0.7561226555179603,0.03013296651202809,10.569495518785422,18.20492058838134,0.8712623289216128,0.04728891425099626,-33.89544222204758,14.847008147143903
spec-56591-HD224811N372500V01_sp10-184.fits,4853.53218216,3.01756895787,-0.683913722238,0.213624639534,19.6156953297,0.0313898051281,0.0228854193421,0.0098410563709,0.6552758576099054,339.348264,36.516823,89.22000122070312,281819,false,true,false,0.7907956608472466,0.08331703011355351,-2.763094861475281,19.24520531977493,-0.2110240865183199,0.0,-12.131716399372666,53.09256449570823,0.7220433126720607,0.2529595398274385,-16.723676496457013,27.459613904539683,0.787245104874693,0.06085157985967255,-15.706167904336587,26.829151077380146
spec-56591-HD224811N372500V01_sp11-084.fits,4865.15331409,2.87578027783,-0.221427990524,0.0973742426163,30.4117039204,0.0685113472154,0.0354235681859,0.0178000933209,0.33456755115000003,341.867728,39.0955,32.41999816894531,281841,false,true,false,-0.18810080452045735,0.0,45.13891519490746,91.06106653581396,-0.12491575201355609,0.0,-55.8065471558168,89.10839586254103,0.7610755607211217,0.11316473686992351,-62.04502321870298,68.09239135246318,0.8024308251781801,0.13107893644567414,-53.470649624385906,54.159521746196084
spec-56591-KP195920N454621V3_sp04-023.fits,4185.45718898,1.7461707357,-0.177700168563,0.0920571004334,12.1965026361,0.0322877188327,0.0189216577446,0.00934438258107,0.8715625094309648,299.076917,46.009083,39.40999984741211,282284,false,true,false,0.5286821157090765,0.5929306379640248,-14.197182709449796,47.490370413574674,-0.03195332416188018,0.0,9.342295448994635,40.85244589158935,0.9732934982616592,0.13235875704253483,-9.081624096148902,37.0832914603098,0.8178341724780006,0.12981872573097725,8.949724977692505,55.166206818181784
spec-56591-KP195920N454621V3_sp11-095.fits,4445.91578547,2.4397227805,0.206536522432,0.101059599316,16.1534824531,0.0398188216583,0.0211878084407,0.0105082428268,0.41821408587210956,299.489167,47.382556,32.68000030517578,282565,false,true,false,-0.10556672595204114,0.0,-14.197892454587034,66.54937566316687,-0.1281004202444896,0.0,-36.04915720728595,56.791584064453794,0.8312154913453135,0.12891985378267262,-55.397484444739426,57.24542588683685,0.8113572823252926,0.12665182735953864,8.949725656076978,57.45096749759106
spec-56591-KP195920N454621V3_sp12-134.fits,4024.28192563,1.37480945972,-0.0510180953734,-0.00365683485463,8.8876221509,0.0249213780271,0.0147536219872,0.00648959424946,0.8193592511279703,300.834,47.528231,50.93000030517578,282617,false,true,false,-0.16234822535172982,0.0,45.1398369002871,1.4243293513394468E-8,-0.2187362608720444,0.0,-36.856864896349975,34.419104636964406,0.9934316605666232,0.11289468635784682,26.91451274149815,30.401401845865205,0.8801126121775196,0.1003274693308347,-3.3670362621858514,34.674769623308634
