id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1,dec_1,snrg_1,codeindex_1,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_2,dec_2,snrg_2,codeindex_2,Separation
spec-56302-HD125839S025413B01_sp06-085.fits,5159.25965026,3.13293078139,-0.624830684587,0.105265113572,17.3800416793,0.030874945356,0.0205407718248,0.00860321972676,1.555757278634561,196.081104,-3.490782,94.77999877929688,154149,spec-56302-HD125839S025413B01_sp06-085.fits,5159.25965026,3.13293078139,-0.624830684587,0.105265113572,17.3800416793,0.030874945356,0.0205407718248,0.00860321972676,1.555757278634561,196.081104,-3.490782,94.77999877929688,154149,0.0
spec-56306-HD123130N330054M01_sp02-085.fits,4965.96902465,3.24212306687,-0.536000188955,0.195595214154,32.0751810183,0.0534738988241,0.0359574611019,0.0175179677631,0.6544984379950083,185.948678,31.297018,44.93000030517578,155523,spec-56306-HD123130N330054M01_sp02-085.fits,4965.96902465,3.24212306687,-0.536000188955,0.195595214154,32.0751810183,0.0534738988241,0.0359574611019,0.0175179677631,0.6544984379950083,185.948678,31.297018,44.93000030517578,155523,0.0
spec-56353-GAC111N10V2_sp11-237.fits,5212.97662268,3.18955657447,-0.526350025741,0.107490677783,34.0234814161,0.0644291951196,0.0397784049714,0.0182428977825,0.46644401523175133,111.85993,12.292769,38.310001373291016,195773,spec-56353-GAC111N10V2_sp11-237.fits,5212.97662268,3.18955657447,-0.526350025741,0.107490677783,34.0234814161,0.0644291951196,0.0397784049714,0.0182428977825,0.46644401523175133,111.85993,12.292769,38.310001373291016,195773,0.0
spec-56365-GAC106N28V2_sp10-217.fits,4370.73891101,1.37695203601,-0.14786083804,0.0480521165598,8.0018501386,0.0246831702178,0.0134301895331,0.00675145347129,1.872132726515067,105.20347,27.705921,70.69999694824219,207867,spec-56365-GAC106N28V2_sp10-217.fits,4370.73891101,1.37695203601,-0.14786083804,0.0480521165598,8.0018501386,0.0246831702178,0.0134301895331,0.00675145347129,1.872132726515067,105.20347,27.705921,70.69999694824219,207867,0.0
spec-56385-GAC113N23V1_sp07-169.fits,5015.00206666,2.93341860988,-0.596201594699,0.12892809657,13.6746266905,0.0265880989463,0.0160064474977,0.00866053705499,1.5323106606864925,114.45592,21.087264,131.44000244140625,217237,spec-56385-GAC113N23V1_sp07-169.fits,5015.00206666,2.93341860988,-0.596201594699,0.12892809657,13.6746266905,0.0265880989463,0.0160064474977,0.00866053705499,1.5323106606864925,114.45592,21.087264,131.44000244140625,217237,0.0
spec-56546-EG231746N163252V01_sp03-160.fits,5063.7288243,3.5416428581,-0.625467248774,0.165549064319,36.603667929,0.0502266235745,0.0409833609117,0.0189500551027,0.6335880079806897,348.823409,16.776689,42.349998474121094,241728,spec-56546-EG231746N163252V01_sp03-160.fits,5063.7288243,3.5416428581,-0.625467248774,0.165549064319,36.603667929,0.0502266235745,0.0409833609117,0.0189500551027,0.6335880079806897,348.823409,16.776689,42.349998474121094,241728,0.0
spec-56550-VB052N35V1_sp03-220.fits,4978.5427896,2.97191984064,-0.578544317862,0.171496216614,20.1548438835,0.0384439452935,0.0236743861762,0.0136900632928,2.8115785371995528,51.149932,36.135061,76.12999725341797,243391,spec-56550-VB052N35V1_sp03-220.fits,4978.5427896,2.97191984064,-0.578544317862,0.171496216614,20.1548438835,0.0384439452935,0.0236743861762,0.0136900632928,2.8115785371995528,51.149932,36.135061,76.12999725341797,243391,0.0
spec-56561-EG233013N050046V01_sp12-232.fits,5106.39042841,3.3308048207,-0.286038058389,0.0970323846641,12.7763617706,0.0233215497243,0.0140079771933,0.00733281973324,1.8543067063062069,353.733287,7.191885,121.16999816894531,247775,spec-56561-EG233013N050046V01_sp12-232.fits,5106.39042841,3.3308048207,-0.286038058389,0.0970323846641,12.7763617706,0.0233215497243,0.0140079771933,0.00733281973324,1.8543067063062069,353.733287,7.191885,121.16999816894531,247775,0.0
spec-56576-GAC046N36B2_sp01-060.fits,4987.1798958,2.77581117077,-0.544410431037,0.124619478963,23.17426067,0.0506557466414,0.0280347431136,0.0145400422751,0.8739570614150944,45.811448,35.084322,57.529998779296875,263671,spec-56576-GAC046N36B2_sp01-060.fits,4987.1798958,2.77581117077,-0.544410431037,0.124619478963,23.17426067,0.0506557466414,0.0280347431136,0.0145400422751,0.8739570614150944,45.811448,35.084322,57.529998779296875,263671,0.0
spec-56582-GAC094N35V1_sp10-249.fits,4746.98210139,2.21733585901,-0.223322878881,0.0571366266709,17.5851574755,0.048910013285,0.0237407560384,0.00992877827818,0.6829221995988701,92.342885,35.076107,42.58000183105469,270420,spec-56582-GAC094N35V1_sp10-249.fits,4746.98210139,2.21733585901,-0.223322878881,0.0571366266709,17.5851574755,0.048910013285,0.0237407560384,0.00992877827818,0.6829221995988701,92.342885,35.076107,42.58000183105469,270420,0.0
